date,open,high,low,close,volume,amount
2025-09-30,108.19,109.98,107.76,109.21,567755.5,6200518750.0
2025-10-09,108.67,112.48,108.07,110.6,1008721.97,11196004667.0
2025-10-10,110.55,110.55,107.58,107.79,590102.53,6420415513.0
2025-10-13,105.0,105.98,104.1,105.69,744429.8,7841774365.0
2025-10-14,106.68,109.36,105.62,105.99,767786.27,8244228529.0
2025-10-15,106.45,107.51,105.5,107.1,475791.33,5063179652.0
2025-10-16,107.0,109.3,106.51,106.96,523096.38,5628738804.0
2025-10-17,106.6,106.63,104.26,104.43,625724.94,6576614911.0
2025-10-20,105.22,105.63,104.08,104.52,355614.52,3721699722.0
2025-10-21,104.69,105.07,104.24,104.76,299074.19,3133789475.0
2025-10-22,104.1,104.32,103.37,103.78,357874.19,3715302136.0
2025-10-23,103.3,103.73,102.0,103.69,378603.42,3889661811.0
2025-10-24,103.98,104.37,103.61,103.76,305542.68,3173964302.0
2025-10-27,104.0,104.97,103.88,104.01,345987.84,3607756848.0
2025-10-28,104.02,104.32,103.5,103.72,265415.83,2755526047.0
2025-10-29,103.73,105.18,103.0,104.52,397340.4,4128608369.0
2025-10-30,104.0,104.86,103.5,103.61,358989.45,3733925603.0
2025-10-31,101.0,101.32,100.0,100.79,637052.59,6418551106.0
2025-11-03,100.79,100.99,98.5,99.6,551670.21,5472679665.0
2025-11-04,99.0,99.54,97.71,97.8,435017.04,4274197474.0
2025-11-05,96.66,96.66,94.73,95.8,587215.1,5617215879.0
2025-11-06,95.58,97.75,95.4,97.52,402003.67,3897723836.0
2025-11-07,97.0,98.15,96.83,97.2,322560.73,3145817991.0
2025-11-10,97.35,100.35,97.35,99.39,554876.9,5513238813.0
2025-11-11,99.5,99.78,98.14,98.71,319857.88,3161124110.0
2025-11-12,98.8,98.99,97.54,97.77,260643.35,2555847684.0
2025-11-13,97.01,100.5,97.01,99.83,579990.22,5759429264.0
2025-11-14,99.0,100.5,98.33,98.37,342984.66,3396134916.0
2025-11-17,97.8,98.59,97.25,98.08,207247.59,2029207779.0
2025-11-18,97.54,97.85,96.02,96.49,304756.45,2949162765.0
2025-11-19,96.4,96.66,95.01,95.17,348292.35,3327809284.0
2025-11-20,95.17,95.5,93.5,93.61,391810.87,3692348085.0
2025-11-21,92.49,94.39,91.7,92.7,451713.13,4182916493.0
2025-11-24,93.1,94.41,92.2,93.93,327302.13,3064736739.0
2025-11-25,94.0,95.38,93.7,93.91,277488.87,2620855758.0
2025-11-26,94.75,95.44,94.45,95.09,306576.97,2914626393.0
2025-11-27,94.6,95.16,94.22,94.29,202279.96,1915349541.0
2025-11-28,94.6,95.23,94.2,95.17,219350.62,2080615710.0
2025-12-01,95.39,96.3,95.14,95.77,233712.72,2237016414.0
2025-12-02,96.42,97.8,96.25,96.62,359217.46,3483571735.0
2025-12-03,96.64,96.65,94.89,95.05,231572.84,2207429346.0
2025-12-04,94.92,95.29,94.2,95.24,166141.64,1576759405.0
2025-12-05,95.29,96.22,94.71,95.98,211618.47,2021250209.0
2025-12-08,96.21,97.15,96.21,96.53,247804.98,2397261754.0
2025-12-09,96.21,96.66,95.7,96.03,163227.02,1568057388.0
2025-12-10,95.6,96.65,94.9,96.47,198402.24,1902988180.0
2025-12-11,96.98,97.12,95.85,96.23,250907.67,2422448208.0
2025-12-12,96.2,97.7,95.65,97.0,554620.88,5390456375.0
2025-12-15,96.55,97.16,95.53,95.53,293300.99,2824248327.0
2025-12-16,95.5,95.7,94.14,94.25,258767.71,2450336536.0
2025-12-17,94.5,95.7,93.68,95.21,272825.0,2584139145.0
2025-12-18,94.39,94.6,93.5,93.53,252797.34,2376126962.0
2025-12-19,94.0,95.27,93.73,94.23,272067.94,2573037718.0
2025-12-22,94.7,95.36,94.25,94.37,206234.82,1952361858.0
2025-12-23,94.5,95.5,94.5,94.81,236617.41,2247679864.0
2025-12-24,94.8,94.8,94.05,94.42,192809.95,1819358259.0
2025-12-25,94.43,95.23,94.12,94.84,182201.63,1725723851.0
2025-12-26,95.28,101.45,95.25,100.01,1020958.95,10178557962.0
2025-12-29,100.5,101.3,99.6,100.21,519166.96,5209488142.0
2025-12-30,99.26,100.15,98.74,99.75,318756.38,3174697986.0
2025-12-31,99.98,100.2,97.38,97.72,402858.87,3955310311.0
2026-01-05,98.4,99.48,97.9,98.11,382625.21,3762797878.0
2026-01-06,98.22,100.5,98.12,99.99,521784.86,5185026166.0
2026-01-07,99.96,99.96,97.06,97.6,560848.81,5502570731.0
